,Unnamed: 0,Unnamed: 0.1,tweet_id,created_at,text,likes,retweeted,location,language,airline,string_text,subjectivity,polarity,sentiment,reason,cancel,staff,flight,cost,refund,customrt service,experience
624,1434,191,1335291814346063874,2020-12-05 18:35:51,"['looking', 'forward', 'work', 'tomorrow', 'getting', 'home', 'hour', 'later', 'expected', 'americanairlines']",0,False,,en,American airlines,looking forward work tomorrow getting home hour later expected americanairlines,0.2,-0.05,Negative,,0,0,0,0,0,0,0
625,1435,192,1335291811913293824,2020-12-05 18:35:51,"['nearly', 'nearly', 'hour', 'layover', 'plane', 'issue', 'since', 'home', 'another', 'hour']",0,False,,en,American airlines,nearly nearly hour layover plane issue since home another hour,0.4,0.1,Positive,,0,0,0,0,0,0,0
626,1436,195,1335285072317001730,2020-12-05 18:09:04,"['excited', 'share', 'latest', 'addition', 'etsy', 'shop', 'vintage', 'chrome', 'postcard', 'aerial', 'view', 'lower', 'manhattan', 'ameri']",1,False,"Longwood, FL",en,American airlines,excited share latest addition etsy shop vintage chrome postcard aerial view lower manhattan ameri,0.825,0.4375,Positive,,0,0,0,0,0,0,0
627,1442,202,1334955299229200384,2020-12-04 20:18:40,"['sure', 'wont', 'give', 'back', 'plausibly', 'alleged', 'american', 'breached', 'cond']",1,False,"New Mexico, USA",en,American airlines,sure wont give back plausibly alleged american breached cond,0.2472222222222222,0.1,Positive,,0,0,0,0,1,0,0
628,1447,207,1334904958387412992,2020-12-04 16:58:38,"['flight', 'flight', 'attendant', 'elizabeth', 'charlotte', 'shes', 'amazing', 'whole']",0,False,United States,en,American airlines,flight flight attendant elizabeth charlotte shes amazing whole,0.5666666666666668,0.3333333333333333,Positive,,0,0,1,0,0,0,0
629,1449,209,1334900894719070211,2020-12-04 16:42:29,"['airline', 'expects', 'quarter', 'billion', 'available', 'liquidity', 'americanairlines']",0,False,"Los Angeles, CA",en,American airlines,airline expects quarter billion available liquidity americanairlines,0.4,0.4,Positive,,0,0,0,0,0,0,0
630,1452,212,1334875614688501762,2020-12-04 15:02:01,"['americanairlines', 'conduct', 'first', 'public', 'boeingmax', 'testflight', 'airplane']",0,False,"Houston, TX",en,American airlines,americanairlines conduct first public boeingmax testflight airplane,0.2,0.125,Positive,,0,0,0,0,0,0,0
631,1454,216,1334842984022609923,2020-12-04 12:52:22,"['know', 'come', 'thank', 'staff', 'easyjet', 'great', 'customerexperience']",0,False,,en,American airlines,know come thank staff easyjet great customerexperience,0.75,0.8,Positive,,0,1,0,0,0,0,0
632,1455,217,1334837663052992514,2020-12-04 12:31:13,"['know', 'come', 'thank', 'staff', 'easyjet', 'great', 'customerexperience']",1,False,Worldwide,en,American airlines,know come thank staff easyjet great customerexperience,0.75,0.8,Positive,,0,1,0,0,0,0,0
633,1456,218,1334828099582750721,2020-12-04 11:53:13,"['absolute', 'favourite', 'lady', 'american', 'airline', 'boeingdreamliner', 'beautiful']",0,False, United Kingdom,en,American airlines,absolute favourite lady american airline boeingdreamliner beautiful,0.6333333333333333,0.35000000000000003,Positive,,0,0,0,0,0,0,0
634,1457,219,1334807032906608640,2020-12-04 10:29:30,"['bill', 'gate', 'gave', 'airline', 'stock', 'green', 'light', 'americanairlines', 'boeing', 'marketsnewsopinions']",0,False,"Bathurst, New Brunswick, Canada",en,American airlines,bill gate gave airline stock green light americanairlines boeing marketsnewsopinions,0.5,0.1,Positive,,0,0,0,0,0,0,0
635,1459,224,1334737241227182080,2020-12-04 05:52:11,"['nice', 'dennis', 'americanairlines']",0,False,styling and profiling,en,American airlines,nice dennis americanairlines,1.0,0.6,Positive,,0,0,0,0,0,0,0
636,1460,225,1334731271885352960,2020-12-04 05:28:27,"['good', 'share', 'check', 'item', 'loving', 'poshmark', 'fashion', 'style', 'shopmycloset']",0,False,,en,American airlines,good share check item loving poshmark fashion style shopmycloset,0.775,0.6499999999999999,Positive,,0,0,0,0,0,0,0
637,1461,226,1334707428340981760,2020-12-04 03:53:43,"['baggage', 'check', 'without', 'clearly', 'somethings', 'adding', 'need', 'refund']",2,False,TX ,en,American airlines,baggage check without clearly somethings adding need refund,0.3833333333333333,0.10000000000000002,Positive,,0,0,0,0,1,0,0
638,1463,233,1334654436321398796,2020-12-04 00:23:08,"['archive', 'post', 'flight', 'review', 'american', 'airline', 'first', 'class', 'boeing', 'frankfurt', 'americanairlines']",0,False,Worldwide,en,American airlines,archive post flight review american airline first class boeing frankfurt americanairlines,0.16666666666666666,0.125,Positive,,0,0,1,0,0,0,0
639,1464,235,1334648170534604801,2020-12-03 23:58:15,"['individual', 'gave', 'fuck', 'would', 'airline', 'flying', 'unless', 'essential']",0,False,"Dallas, Tx",en,American airlines,individual gave fuck would airline flying unless essential,0.43333333333333335,-0.13333333333333333,Negative,,0,0,0,0,0,0,0
640,1466,240,1334619073271906304,2020-12-03 22:02:37,"['amazing', 'half', 'full', 'flight', 'check', 'size', 'carryon', 'gate', 'americanairlines']",1,False,"Texas, USA",en,American airlines,amazing half full flight check size carryon gate americanairlines,0.5388888888888889,0.2611111111111111,Positive,,0,0,1,0,0,0,0
641,1470,253,1334580873761591297,2020-12-03 19:30:50,"['flew', 'americanairlines', 'last', 'weekend', 'moron', 'flight', 'instead', 'loading']",0,False,,en,American airlines,flew americanairlines last weekend moron flight instead loading,0.5333333333333333,-0.4,Negative,,0,0,1,0,0,0,0
642,1481,265,1334535559906271238,2020-12-03 16:30:46,"['please', 'help', 'getting', 'married', 'couple', 'week', 'flying']",0,False,"Houston, TX",en,American airlines,please help getting married couple week flying,0.25,0.25,Positive,,0,0,0,0,0,0,0
643,1482,266,1334531637334462469,2020-12-03 16:15:11,"['never', 'ever', 'ever', 'changed', 'flight', 'impossible', 'flight', 'without', 'telling']",0,False,,en,American airlines,never ever ever changed flight impossible flight without telling,1.0,-0.6666666666666666,Negative,,0,0,1,0,0,0,0
644,1483,267,1334529588072878080,2020-12-03 16:07:02,"['phoenix', 'admiral', 'club', 'ridiculously', 'overcrowded', 'wearing', 'mask', 'eating', 'drinking', 'america']",0,False,,en,American airlines,phoenix admiral club ridiculously overcrowded wearing mask eating drinking america,1.0,-0.3333333333333333,Negative,,0,0,0,0,0,0,0
645,1485,270,1334522136577396736,2020-12-03 15:37:26,"['never', 'ever', 'ever', 'changed', 'flight', 'impossible', 'flight', 'without', 'telling']",0,False,Haiti,en,American airlines,never ever ever changed flight impossible flight without telling,1.0,-0.6666666666666666,Negative,,0,0,1,0,0,0,0
646,1486,271,1334520873408225280,2020-12-03 15:32:25,"['shout', 'christmas', 'gift', 'mile', 'really', 'cool', 'thing', 'registering', 'give']",1,False,"College Park, MD USA",en,American airlines,shout christmas gift mile really cool thing registering give,0.65,0.35,Positive,,0,0,0,0,1,0,0
647,1492,279,1334504238626598913,2020-12-03 14:26:19,"['another', 'beautiful', 'americanairlines', 'morning', 'thanks', 'great', 'trip']",1,False,"Texas, USA",en,American airlines,another beautiful americanairlines morning thanks great trip,0.65,0.6166666666666667,Positive,,0,0,0,0,0,0,0
648,1499,286,1334479380668530689,2020-12-03 12:47:32,"['americanairlines', 'conduct', 'first', 'civilian', 'passenger', 'flight', 'almost', 'year']",0,False,"London, United Kingdom",en,American airlines,americanairlines conduct first civilian passenger flight almost year,0.3333333333333333,0.25,Positive,,0,0,1,0,0,0,0
649,1501,288,1334465152763224064,2020-12-03 11:51:00,"['american', 'airline', 'maintenance', 'team', 'scrambling', 'complete', 'safety', 'change', 'fleet', 'boeing']",7,False,India,en,American airlines,american airline maintenance team scrambling complete safety change fleet boeing,0.2,0.05,Positive,,0,1,0,0,0,0,0
650,1502,289,1334447547046248450,2020-12-03 10:41:02,"['fatal', 'crash', 'aircraft', 'march', 'forced', 'service', 'grounded', 'fmtnews']",0,False,Malaysia,en,American airlines,fatal crash aircraft march forced service grounded fmtnews,0.2,-0.30000000000000004,Negative,,0,0,0,0,0,1,0
651,1504,291,1334361152571097089,2020-12-03 04:57:44,"['book', 'flight', 'ticket', 'farecopy', 'cheap', 'rate', 'provide', 'ticket', 'good', 'discount', 'rate']",0,False,"Ville Platte, Louisiana",en,American airlines,book flight ticket farecopy cheap rate provide ticket good discount rate,0.65,0.55,Positive,,0,0,1,1,0,0,0
652,1505,292,1334349380862660608,2020-12-03 04:10:58,"['american', 'airline', 'conduct', 'first', 'public', 'boeing', 'test', 'flight', 'americanairlines', 'boeing', 'gear']",0,False,,en,American airlines,american airline conduct first public boeing test flight americanairlines boeing gear,0.13333333333333333,0.08333333333333333,Positive,,0,0,1,0,0,0,0
653,1506,293,1334345551039635457,2020-12-03 03:55:44,"['americanairlines', 'giving', 'every', 'member', 'free', 'gift', 'travel', 'paxex', 'avgeek']",0,False,SoFlo,en,American airlines,americanairlines giving every member free gift travel paxex avgeek,0.8,0.4,Positive,,0,0,0,0,0,0,0
654,1508,295,1334293567343300609,2020-12-03 00:29:11,"['airplane', 'love', 'american', 'airline', 'boeing', 'passenger', 'dallas']",1,False,"tulsa, ok",en,American airlines,airplane love american airline boeing passenger dallas,0.3,0.25,Positive,,0,0,0,0,0,0,0
655,1515,304,1334239280244338697,2020-12-02 20:53:28,"['bser', 'delta', 'decided', 'extend', 'empty', 'seat', 'march', 'americanairlines', 'never', 'stopp']",0,False,DMV,en,American airlines,bser delta decided extend empty seat march americanairlines never stopp,0.5,-0.1,Negative,,0,0,0,0,0,0,0
656,1516,305,1334238256423198720,2020-12-02 20:49:23,"['first', 'passenger', 'flight', 'since', 'march', 'americanairlines']",0,False,,en,American airlines,first passenger flight since march americanairlines,0.3333333333333333,0.25,Positive,,0,0,1,0,0,0,0
657,1517,306,1334227158433206274,2020-12-02 20:05:17,"['trying', 'book', 'cross', 'country', 'roundtrip', 'whole', 'site', 'americanairlines']",0,False,"Washington, DC",en,American airlines,trying book cross country roundtrip whole site americanairlines,0.2,0.1,Positive,,0,0,0,0,0,0,0
658,1519,309,1334223643778441220,2020-12-02 19:51:20,"['boeingmax', 'wednesday', 'make', 'first', 'public', 'demonstration', 'flight', 'member', 'medium', 'since', 'grounded']",0,False,Taniquetil,en,American airlines,boeingmax wednesday make first public demonstration flight member medium since grounded,0.2,0.125,Positive,,0,0,1,0,0,0,0
659,1520,310,1334223313325993985,2020-12-02 19:50:01,"['boeingmax', 'wednesday', 'make', 'first', 'public', 'demonstration', 'flight', 'member', 'medium', 'since']",15,False,"New York, NY",en,American airlines,boeingmax wednesday make first public demonstration flight member medium since,0.2,0.125,Positive,,0,0,1,0,0,0,0
660,1524,317,1334191539921121280,2020-12-02 17:43:45,"['love', 'representative', 'could', 'help', 'home', 'americanairlines', 'aateam']",0,False,"ÜT: 40.686334,-73.972914",en,American airlines,love representative could help home americanairlines aateam,0.6,0.5,Positive,,0,0,0,0,0,0,0
661,1525,319,1334189855111319552,2020-12-02 17:37:04,"['breaking', 'american', 'airline', 'boeing', 'carrying', 'passenger', 'touch', 'tulsa', 'first', 'time', 'since', 'grounding']",6,False,Livin on Tulsa Time ,en,American airlines,breaking american airline boeing carrying passenger touch tulsa first time since grounding,0.16666666666666666,0.125,Positive,,0,0,0,0,0,0,0
662,1532,327,1334165082725560321,2020-12-02 15:58:37,"['first', 'passenger', 'flight', 'since', 'march', 'americanairlines']",1,False,"Brussels, BE 🇧🇪",en,American airlines,first passenger flight since march americanairlines,0.3333333333333333,0.25,Positive,,0,0,1,0,0,0,0
663,1534,329,1334155613153222660,2020-12-02 15:21:00,"['americanairlines', 'food', 'thats', 'good', 'thing']",2,False,New Jersey,en,American airlines,americanairlines food thats good thing,0.6000000000000001,0.7,Positive,,0,0,0,0,0,0,0
664,1537,332,1334150926958026752,2020-12-02 15:02:22,"['free', 'mile', 'seat', 'upgrade', 'american', 'airline', 'gtgt', 'free', 'freebie', 'reward']",0,False,"New Orleans, LA",en,American airlines,free mile seat upgrade american airline gtgt free freebie reward,0.5333333333333333,0.26666666666666666,Positive,,0,0,0,0,0,0,0
665,1539,334,1334147103283683328,2020-12-02 14:47:11,"['airline', 'executive', 'family', 'plane', 'first', 'yougofirst', 'southwestairlines', 'delta']",0,False,,en,American airlines,airline executive family plane first yougofirst southwestairlines delta,0.3333333333333333,0.25,Positive,,0,0,0,0,0,0,0
666,1540,335,1334131517749153793,2020-12-02 13:45:15,"['first', 'airliner', 'ever', 'flew', 'american', 'americanairlines']",3,False,"Phoenix, AZ",en,American airlines,first airliner ever flew american americanairlines,0.16666666666666666,0.125,Positive,,0,0,0,0,0,0,0
667,1541,336,1334116616469180416,2020-12-02 12:46:02,"['americanairlines', 'conduct', 'first', 'civilian', 'passenger', 'flight', 'almost', 'year']",0,False,"London, United Kingdom",en,American airlines,americanairlines conduct first civilian passenger flight almost year,0.3333333333333333,0.25,Positive,,0,0,1,0,0,0,0
668,1542,338,1334080057581690880,2020-12-02 10:20:46,"['issue', 'first', 'certificate', 'boeing', 'since', 'americanairlines']",0,False,"Montréal, Canada",en,American airlines,issue first certificate boeing since americanairlines,0.3333333333333333,0.25,Positive,,0,0,0,0,0,0,0
669,1543,339,1334079112944754689,2020-12-02 10:17:01,"['american', 'airline', 'premium', 'ecoomy', 'worth', 'extra', 'cost', 'compare', 'airline', 'find']",0,False,"London, England",en,American airlines,american airline premium ecoomy worth extra cost compare airline find,0.06666666666666668,0.1,Positive,,0,0,0,1,0,0,0
670,1552,349,1333928607949864960,2020-12-02 00:18:57,"['loving', 'video', 'mask', 'sure', 'changed', 'shoulder', 'belt', 'year']",1,False,"Beverly Hills, CA",en,American airlines,loving video mask sure changed shoulder belt year,0.9194444444444444,0.55,Positive,,0,0,0,0,0,0,0
671,1554,352,1333886593141256193,2020-12-01 21:32:00,"['federal', 'aviation', 'administration', 'issued', 'first', 'airworthiness', 'certificate', 'boeing', 'built', 'since', 'march']",0,False,Worldwide,en,American airlines,federal aviation administration issued first airworthiness certificate boeing built since march,0.3333333333333333,0.25,Positive,,0,0,1,0,0,0,0
672,1555,353,1333886051983691776,2020-12-01 21:29:51,"['federal', 'aviation', 'administration', 'issued', 'first', 'airworthiness', 'certificate', 'boeing', 'built']",1,False,Tampa Bay & New England,en,American airlines,federal aviation administration issued first airworthiness certificate boeing built,0.3333333333333333,0.25,Positive,,0,0,1,0,0,0,0
673,1556,354,1333874721788743682,2020-12-01 20:44:50,"['beautiful', 'aircraft', 'americanairlines', 'scheme', 'look', 'sharp', 'dreamliner']",0,False,"New Jersey, USA",en,American airlines,beautiful aircraft americanairlines scheme look sharp dreamliner,0.875,0.3625,Positive,,0,0,0,0,0,0,0
674,1561,359,1333801601723555844,2020-12-01 15:54:17,"['americanairlines', 'first', 'airline', 'boeingmax', 'commercially', 'scheduled', 'reactivatio']",0,False,Winfield BC,en,American airlines,americanairlines first airline boeingmax commercially scheduled reactivatio,0.16666666666666666,0.125,Positive,,0,0,0,0,0,0,0
675,1562,360,1333795660882034693,2020-12-01 15:30:40,"['americanairlines', 'first', 'airline', 'boeingmax', 'commercially', 'scheduled', 'react']",0,False,,en,American airlines,americanairlines first airline boeingmax commercially scheduled react,0.16666666666666666,0.125,Positive,,0,0,0,0,0,0,0
676,1563,0,1337138119926292482,2020-12-10 20:52:25,"['french', 'elegant', 'style', 'star', 'style', 'aviation', 'aviationdaily', 'aviationlovers', 'aviationphotography', 'boein']",0,False,"Paris, France",en,Air France,french elegant style star style aviation aviationdaily aviationlovers aviationphotography boein,0.5,0.25,Positive,,0,0,1,0,0,0,0
677,1564,1,1337132920067272704,2020-12-10 20:31:45,"['macron', 'leader', 'need', 'revisit', 'history', 'brit', 'dont', 'give', 'threat', 'merely', 'strengthens', 'reso']",0,False,"Chatham, Kent",en,Air France,macron leader need revisit history brit dont give threat merely strengthens reso,0.5,-0.5,Negative,,0,0,0,0,1,0,0
678,1566,3,1337098621804716032,2020-12-10 18:15:28,"['samsjainny', 'kind', 'fraudulent', 'cheapoair', 'cheapoair', 'strategytactics', 'steal', 'extra', 'money']",0,False,Mexico,en,Air France,samsjainny kind fraudulent cheapoair cheapoair strategytactics steal extra money,0.5,0.3,Positive,,0,0,0,1,0,0,0
679,1572,15,1336945792066727936,2020-12-10 08:08:10,"['french', 'elegant', 'style', 'star', 'style', 'aviation', 'aviationdaily', 'aviationlovers']",47,False,"Toulon, France",en,Air France,french elegant style star style aviation aviationdaily aviationlovers,0.5,0.25,Positive,,0,0,1,0,0,0,0
680,1576,19,1336798790100135936,2020-12-09 22:24:02,"['great', 'airline', 'shot', 'airbus', 'airfrance', 'france', 'stunningfoto']",1,False,Pa,en,Air France,great airline shot airbus airfrance france stunningfoto,0.75,0.8,Positive,,0,0,0,0,0,0,0
681,1578,22,1336793178574352386,2020-12-09 22:01:44,"['thankful', 'career', 'beautiful', 'airline', 'proud', 'step', 'taking', 'sustainability']",0,False,,en,Air France,thankful career beautiful airline proud step taking sustainability,1.0,0.825,Positive,,0,0,0,0,0,0,0
682,1583,29,1336662604714975232,2020-12-09 13:22:53,"['thanks', 'airfrance', 'dont', 'think', 'need']",0,False,,en,Air France,thanks airfrance dont think need,0.2,0.2,Positive,,0,0,0,0,0,0,0
683,1587,35,1336634206626189312,2020-12-09 11:30:02,"['great', 'airline', 'shot', 'airbus', 'airfrance', 'content']",0,False,Pa,en,Air France,great airline shot airbus airfrance content,0.75,0.8,Positive,,0,0,0,0,0,0,0
684,1588,37,1336583370399166465,2020-12-09 08:08:02,"['afpa', 'average', 'volume', 'good', 'sign', 'always', 'nice', 'liquid', 'stock']",0,False,Belgium,en,Air France,afpa average volume good sign always nice liquid stock,0.6666666666666666,0.3833333333333333,Positive,,0,0,0,0,0,0,0
685,1589,38,1336447344724893701,2020-12-08 23:07:31,"['thankful', 'career', 'beautiful', 'airline', 'proud', 'step', 'taking', 'sustainabi']",4,False,The Universe ,en,Air France,thankful career beautiful airline proud step taking sustainabi,1.0,0.825,Positive,,0,0,0,0,0,0,0
686,1590,39,1336446306487848961,2020-12-08 23:03:24,"['proud', 'airline', 'airfrance', 'afklmphereforyou', 'sustainability']",4,False,The Universe,en,Air France,proud airline airfrance afklmphereforyou sustainability,1.0,0.8,Positive,,0,0,0,0,0,0,0
687,1592,41,1336388600980787203,2020-12-08 19:14:06,"['airfrance', 'team', 'processing', 'refund', 'claim', 'might', 'waiting', 'longer', 'usual', 'fabien', 'pelous']",0,False,LYS LFLL,en,Air France,airfrance team processing refund claim might waiting longer usual fabien pelous,0.25,-0.25,Negative,,0,1,0,0,1,0,0
688,1593,42,1336351416252837890,2020-12-08 16:46:20,"['hooo', 'airfrance', 'airforce', 'airforceone', 'gretathunberg', 'climate', 'greta', 'organizes', 'flight', 'welcome']",0,False,Kanada,en,Air France,hooo airfrance airforce airforceone gretathunberg climate greta organizes flight welcome,0.9,0.8,Positive,,0,0,1,0,0,0,0
689,1596,51,1336242133083316224,2020-12-08 09:32:05,"['green', 'lantern', 'mumbai', 'mumbai', 'incredibleindia', 'airfrance', 'airbus']",2,False,,en,Air France,green lantern mumbai mumbai incredibleindia airfrance airbus,0.3,-0.2,Negative,,0,0,0,0,0,0,0
690,1598,53,1336068419314200578,2020-12-07 22:01:48,"['jerusalema', 'welcome', 'back', 'happy', 'resumption', 'shepherdessworldtravels', 'klmairlines', 'airfrance']",4,False,"Egbeda Lagos, Nigeria",en,Air France,jerusalema welcome back happy resumption shepherdessworldtravels klmairlines airfrance,0.6333333333333333,0.5333333333333333,Positive,,0,0,0,0,1,0,0
691,1600,57,1335997095107579904,2020-12-07 17:18:23,"['great', 'airline', 'shot', 'airbus', 'airfrance', 'france', 'stunningfoto']",0,False,,en,Air France,great airline shot airbus airfrance france stunningfoto,0.75,0.8,Positive,,0,0,0,0,0,0,0
692,1601,61,1335980683966103553,2020-12-07 16:13:11,"['happy', 'internationalcivilaviationday', 'bluetiful', 'borobudur', 'resting', 'csmia']",7,False,"Mumbai, India",en,Air France,happy internationalcivilaviationday bluetiful borobudur resting csmia,1.0,0.8,Positive,,0,0,0,0,0,0,0
693,1603,66,1335938477083463680,2020-12-07 13:25:28,"['rare', 'picture', 'beautiful', 'approach', 'sofia', 'lairport', 'airfrance', 'flight', 'airbusa', 'march', 'aviation', 'aviationphotogr']",0,False,"Sofia, Bulgaria",en,Air France,rare picture beautiful approach sofia lairport airfrance flight airbusa march aviation aviationphotogr,0.95,0.575,Positive,,0,0,1,0,0,0,0
694,1604,67,1335926994509422594,2020-12-07 12:39:50,"['playoff', 'round', 'airfrance']",2,False,1995-2010,en,Air France,playoff round airfrance,0.4,-0.2,Negative,,0,0,0,0,0,0,0
695,1606,74,1335815998008541185,2020-12-07 05:18:46,"['airfrance', 'could', 'please', 'customer', 'care', 'respond', 'complaint', 'number']",0,False,"Troy, MI",en,Air France,airfrance could please customer care respond complaint number,0.2,-0.3,Negative,,0,0,0,0,0,1,0
696,1608,78,1335724207821434880,2020-12-06 23:14:02,"['great', 'airline', 'shot', 'airbus', 'airfrance', 'france', 'stunningfoto', 'content']",2,False,Pa,en,Air France,great airline shot airbus airfrance france stunningfoto content,0.75,0.8,Positive,,0,0,0,0,0,0,0
697,1612,91,1335615979737538563,2020-12-06 16:03:58,"['brice', 'nice', 'airfrance', 'dulinairlines', 'angfra']",0,False,"Ardèche, Rhône-Alpes",en,Air France,brice nice airfrance dulinairlines angfra,1.0,0.6,Positive,,0,0,0,0,0,0,0
698,1613,92,1335615743359127552,2020-12-06 16:03:02,"['brice', 'nice', 'airfrance', 'dulinairlines', 'angfra']",10,False,Paris,en,Air France,brice nice airfrance dulinairlines angfra,1.0,0.6,Positive,,0,0,0,0,0,0,0
699,1614,93,1335598188590456833,2020-12-06 14:53:17,"['rare', 'picture', 'beautiful', 'approach', 'sofia', 'lairport', 'airfrance', 'flight', 'airbusa', 'march', 'aviation']",6,False,"Sofia, Bulgaria",en,Air France,rare picture beautiful approach sofia lairport airfrance flight airbusa march aviation,0.95,0.575,Positive,,0,0,1,0,0,0,0
700,1615,96,1335568181566509056,2020-12-06 12:54:02,"['afpa', 'average', 'volume', 'good', 'sign', 'always', 'nice', 'liquid', 'stock']",0,False,Belgium,en,Air France,afpa average volume good sign always nice liquid stock,0.6666666666666666,0.3833333333333333,Positive,,0,0,0,0,0,0,0
701,1616,98,1335529991367512067,2020-12-06 10:22:17,"['good', 'morning', 'airfrance']",0,False,Germany,en,Air France,good morning airfrance,0.6000000000000001,0.7,Positive,,0,0,0,0,0,0,0
702,1623,106,1335378933865451521,2020-12-06 00:22:02,"['great', 'airline', 'shot', 'airbus', 'airfrance', 'france', 'stunningfoto', 'pack']",0,False,Pa,en,Air France,great airline shot airbus airfrance france stunningfoto pack,0.75,0.8,Positive,,0,0,0,0,0,0,0
703,1625,111,1335228177510088707,2020-12-05 14:22:59,"['find', 'flight', 'deal', 'tirana', 'book', 'today', 'major', 'airline', 'connecting', 'destination', 'alitalia']",0,False,"2nd Floor, 7 Mackenzie Street, Slough – SL1 1XQ",en,Air France,find flight deal tirana book today major airline connecting destination alitalia,0.5,0.0625,Positive,,0,0,1,1,0,0,0
704,1627,120,1335205068749074438,2020-12-05 12:51:09,"['little', 'airfrance']",0,False,,en,Air France,little airfrance,0.5,-0.1875,Negative,,0,0,0,0,0,0,0
705,1635,144,1334825983967436800,2020-12-04 11:44:49,"['visual', 'approach', 'nice', 'airfrance', 'pilote', 'photo', 'sonyalpha', 'greenpilot', 'nice', 'landing']",0,False,"Lille, France",en,Air France,visual approach nice airfrance pilote photo sonyalpha greenpilot nice landing,0.6666666666666666,0.4,Positive,,0,0,0,0,0,0,0
706,1636,145,1334824571644612608,2020-12-04 11:39:12,"['find', 'great', 'rate', 'airfrance', 'airfare', 'book', 'flight', 'office', 'search', 'book', 'cheap', 'france', 'flight']",0,False,,en,Air France,find great rate airfrance airfare book flight office search book cheap france flight,0.725,0.6000000000000001,Positive,,0,0,1,1,0,0,0
707,1637,148,1334813691401793536,2020-12-04 10:55:58,"['find', 'great', 'rate', 'airfrance', 'airfare', 'book', 'flight', 'office', 'search', 'book', 'cheap', 'france', 'fligh']",1,False,"2nd Floor, 7 Mackenzie Street, Slough – SL1 1XQ",en,Air France,find great rate airfrance airfare book flight office search book cheap france fligh,0.725,0.6000000000000001,Positive,,0,0,1,1,0,0,0
708,1642,204,1334541766217830400,2020-12-03 16:55:26,"['visual', 'approach', 'nice', 'airfrance', 'pilote', 'photo', 'sonyalpha', 'greenpilot', 'nice', 'landing']",130,False,,en,Air France,visual approach nice airfrance pilote photo sonyalpha greenpilot nice landing,0.6666666666666666,0.4,Positive,,0,0,0,0,0,0,0
709,1644,225,1334396557559468038,2020-12-03 07:18:25,"['little', 'airfrance']",248,False,"Toulon, France",en,Air France,little airfrance,0.5,-0.1875,Negative,,0,0,0,0,0,0,0
710,1646,235,1334252043029114885,2020-12-02 21:44:10,"['abby', 'continues', 'cater', 'airfrance', 'pandemic', 'give', 'special', 'treatment', 'today']",1,False,"2700 Greens Road, Houston TX",en,Air France,abby continues cater airfrance pandemic give special treatment today,0.5714285714285714,0.35714285714285715,Positive,,0,0,0,0,1,0,0
711,1652,277,1334106555642503169,2020-12-02 12:06:04,"['worth', 'paying', 'extra', 'business', 'class', 'france', 'find', 'review', 'france']",0,False,"London, England",en,Air France,worth paying extra business class france find review france,0.1,0.15,Positive,,0,0,0,0,0,0,0
712,1659,284,1333890446653845504,2020-12-01 21:47:19,"['aviation', 'pleased', 'assist', 'sesar', 'deployment', 'manager', 'annual', 'meeting', 'beginning', 'sesar', 'journey']",0,False,Lyon. France 🇫🇷,en,Air France,aviation pleased assist sesar deployment manager annual meeting beginning sesar journey,1.0,0.5,Positive,,0,0,1,0,0,0,0
713,1660,286,1333851184688484353,2020-12-01 19:11:18,"['thanks', 'smith', 'stubler', 'showing', 'much', 'support', 'association', 'stand']",0,False,"Paris, France",en,Air France,thanks smith stubler showing much support association stand,0.2,0.2,Positive,,0,0,0,0,0,1,0
714,1661,288,1333848177418485760,2020-12-01 18:59:21,"['thanks', 'smith', 'stubler', 'showing', 'much', 'support', 'association']",12,False,"Roissy-en-France, France",en,Air France,thanks smith stubler showing much support association,0.2,0.2,Positive,,0,0,0,0,0,1,0
715,1665,0,1337167254081986562,2020-12-10 22:48:11,"['pretty', 'bird', 'today', 'work', 'great', 'service', 'aircanada']",0,False,"Orlando, FL",en,Air Canada,pretty bird today work great service aircanada,0.875,0.525,Positive,,0,0,0,0,0,1,0
716,1666,1,1337166597006512132,2020-12-10 22:45:34,"['pretty', 'bird', 'today', 'work', 'great', 'service', 'aircanada']",5,False,,en,Air Canada,pretty bird today work great service aircanada,0.875,0.525,Positive,,0,0,0,0,0,1,0
717,1667,2,1337159446011674624,2020-12-10 22:17:09,"['spirit', 'holiday', 'season', 'celebrating', 'inspiring', 'travelprofessionals', 'making', 'real', 'differ']",0,False,Canada,en,Air Canada,spirit holiday season celebrating inspiring travelprofessionals making real differ,0.65,0.35,Positive,,0,0,0,0,0,0,0
718,1670,5,1337112360264339457,2020-12-10 19:10:03,"['rovinescu', 'covid', 'layoff', 'painful', 'decision', 'career', 'aircanada']",0,False,"Toronto, Ontario",en,Air Canada,rovinescu covid layoff painful decision career aircanada,0.9,-0.7,Negative,,0,0,0,0,0,0,0
719,1671,6,1337111951646879745,2020-12-10 19:08:26,"['sofia', 'anybody', 'experienced', 'cancelled', 'flight', 'aircanada', 'covid', 'getting', 'voucher', 'back']",0,False,,en,Air Canada,sofia anybody experienced cancelled flight aircanada covid getting voucher back,0.45,0.4,Positive,,0,0,1,0,1,0,0
720,1672,8,1337109828846592000,2020-12-10 19:00:00,"['anybody', 'experienced', 'cancelled', 'flight', 'aircanada', 'covid', 'getting', 'voucher', 'back']",0,False,"Vancouver, British Columbia",en,Air Canada,anybody experienced cancelled flight aircanada covid getting voucher back,0.45,0.4,Positive,,0,0,1,0,1,0,0
